idProduct,idCategory,avg,low,trend,avg1,avg7,avg30
620467,1611,0.06,0.02,0.15,0.05,0.15,0.13
620468,1611,1.75,0.8,1.7,1.0,1.27,1.54
620469,1611,0.02,0.02,0.09,0.49,0.08,0.04
620470,1611,0.02,0.02,0.04,0.02,0.02,0.05
620471,1611,0.12,0.02,0.08,0.24,0.09,0.07
620472,1611,0.02,0.02,0.06,0.19,0.06,0.06
620473,1611,0.05,0.02,0.03,0.05,0.03,0.03
620474,1611,0.04,0.02,0.06,0.09,0.05,0.05
620475,1611,0.07,0.02,0.05,0.02,0.06,0.06
620476,1611,0.05,0.02,0.06,0.02,0.07,0.05
620477,1611,0.03,0.02,0.03,0.02,0.03,0.04
620478,1611,0.02,0.02,0.04,0.02,0.03,0.04
620479,1611,0.12,0.02,0.12,0.09,0.11,0.12
620480,1611,0.04,0.02,0.05,0.05,0.08,0.08
620481,1611,0.1,0.05,0.24,0.1,0.23,0.26
620482,1611,2.0,2.95,3.79,4.5,4.41,3.53
620483,1611,0.25,0.02,0.26,0.1,0.23,0.21
620484,1611,0.07,0.02,0.06,0.1,0.08,0.08
620485,1611,1.89,1.0,1.98,2.3,2.01,2.45
620486,1611,0.09,0.02,0.07,0.1,0.11,0.18
620487,1611,0.12,0.02,0.12,0.15,0.08,0.18
620488,1611,0.45,0.3,0.72,0.59,0.71,0.66
620489,1611,0.82,0.02,0.41,0.4,0.56,0.25
620490,1611,1.0,0.75,1.21,1.0,1.18,2.38
620491,1611,0.05,0.02,0.08,0.09,0.07,0.07
620492,1611,0.17,0.1,0.23,0.15,0.17,0.22
620493,1611,,0.02,0.13,0.02,0.06,0.08
620494,1611,0.5,0.25,0.67,0.49,0.79,0.74
620495,1611,1.99,0.02,0.58,0.5,0.47,0.37
620496,1611,0.69,0.4,1.03,0.69,1.05,1.49
620497,1611,0.14,0.02,0.17,0.1,0.14,0.21
620498,1611,2.2,1.19,2.1,2.9,2.09,2.22
620499,1611,0.11,0.02,0.37,0.1,0.23,0.2
620500,1611,0.07,0.02,0.09,0.1,0.07,0.08
620501,1611,0.08,0.02,0.1,0.1,0.14,0.06
620502,1611,0.04,0.02,0.07,0.04,0.09,0.06
620503,1611,0.02,0.02,0.02,0.02,0.02,0.04
620504,1611,0.1,0.02,0.1,0.1,0.03,0.06
620505,1611,0.15,0.02,0.25,0.69,0.16,0.27
620506,1611,0.02,0.02,0.09,0.02,0.15,0.1
620507,1611,0.16,0.02,0.05,0.19,0.07,0.05
620508,1611,0.09,0.02,0.08,0.02,0.11,0.07
620509,1611,0.02,0.02,0.02,0.02,0.02,0.03
620510,1611,0.18,0.02,0.1,0.08,0.07,0.11
620511,1611,0.04,0.02,0.05,0.1,0.04,0.07
620512,1611,0.14,0.02,0.15,0.1,0.14,0.07
620513,1611,0.12,0.02,0.07,0.35,0.09,0.06
620514,1611,10.99,8.5,9.74,12.99,11.18,10.76
620515,1611,20.5,21.0,19.29,24.99,22.93,30.1
620516,1611,3.07,2.86,2.92,3.29,3.09,3.58
620517,1611,5.33,6.0,8.68,5.5,7.72,7.46
620518,1611,8.43,7.99,8.27,8.31,8.3,8.96
620519,1611,19.24,16.0,21.19,19.99,21.55,20.22
620520,1611,0.18,0.02,0.11,0.05,0.14,0.15
620521,1611,0.03,0.02,0.06,0.02,0.05,0.07
620522,1611,0.04,0.02,0.03,0.02,0.03,0.04
620523,1611,0.07,0.02,0.07,0.02,0.07,0.08
620524,1611,0.02,0.02,0.09,0.1,0.06,0.08
620525,1611,0.1,0.02,0.1,0.02,0.12,0.06
620526,1611,0.08,0.02,0.07,0.05,0.07,0.09
620527,1611,0.05,0.02,0.05,0.1,0.06,0.06
620528,1611,0.05,0.02,0.04,0.05,0.05,0.05
620529,1611,0.21,0.02,0.27,0.05,0.21,0.33
620530,1611,0.05,0.02,0.03,0.02,0.03,0.04
620531,1611,0.1,0.02,0.04,0.1,0.05,0.04
620532,1611,0.09,0.02,0.04,0.05,0.05,0.04
620533,1611,0.1,0.02,0.09,0.35,0.09,0.09
620534,1611,0.05,0.02,0.08,0.02,0.06,0.14
620535,1611,0.09,0.02,0.09,0.36,0.12,0.12
620536,1611,0.04,0.02,0.08,0.05,0.19,0.07
620537,1611,0.03,0.02,0.04,0.07,0.04,0.05
620538,1611,0.12,0.02,0.22,0.1,0.13,0.17
620539,1611,2.37,1.0,2.21,2.0,1.9,1.99
620540,1611,0.09,0.02,0.19,0.12,0.14,0.17
620541,1611,,0.02,0.03,0.05,0.03,0.05
620542,1611,0.19,0.02,0.15,0.35,0.2,0.14
620543,1611,0.05,0.02,0.03,0.02,0.03,0.04
620544,1611,0.13,0.02,0.17,0.49,0.12,0.08
620545,1611,0.02,0.02,0.03,0.02,0.03,0.03
620546,1611,0.04,0.02,0.03,0.05,0.03,0.04
620547,1611,0.06,0.02,0.04,0.04,0.05,0.03
620548,1611,0.06,0.02,0.07,0.02,0.09,0.09
620549,1611,0.08,0.02,0.07,0.03,0.07,0.09
620550,1611,0.03,0.02,0.03,0.05,0.03,0.04
620551,1611,0.12,0.02,0.11,0.09,0.2,0.18
620552,1611,0.2,0.05,0.26,0.3,0.21,0.24
620553,1611,0.09,0.02,0.11,0.12,0.11,0.06
620554,1611,0.02,0.02,0.05,0.05,0.05,0.03
620555,1611,0.06,0.02,0.03,0.02,0.03,0.07
620556,1611,0.26,0.02,0.22,0.45,0.24,0.22
620558,1611,0.02,0.02,0.03,0.02,0.04,0.03
620559,1611,0.07,0.02,0.06,0.12,0.05,0.05
620560,1611,0.03,0.02,0.04,0.03,0.03,0.03
620561,1611,0.03,0.02,0.02,0.02,0.02,0.04
620562,1611,0.03,0.02,0.04,0.02,0.03,0.05
620563,1611,0.03,0.02,0.03,0.04,0.04,0.04
620564,1611,0.03,0.02,0.02,0.02,0.03,0.04
620565,1611,0.23,0.02,0.49,0.5,0.29,0.34
620566,1611,0.24,0.02,0.28,0.26,0.28,0.27
620567,1611,0.11,0.02,0.11,0.02,0.09,0.1
620568,1611,0.03,0.02,0.04,0.05,0.03,0.03
620569,1611,0.03,0.02,0.03,0.03,0.03,0.05
620570,1611,0.02,0.02,0.04,0.02,0.02,0.04
620571,1611,0.03,0.02,0.03,0.03,0.03,0.03
620572,1611,0.19,0.02,0.05,0.05,0.04,0.03
620573,1611,0.02,0.02,0.03,0.03,0.03,0.03
620574,1611,0.03,0.02,0.03,0.03,0.02,0.03
620575,1611,0.04,0.02,0.03,0.03,0.03,0.03
620576,1611,0.29,0.02,0.16,0.35,0.17,0.09
620577,1611,0.19,0.02,0.17,0.12,0.19,0.16
620578,1611,0.12,0.02,0.08,0.05,0.11,0.07
620579,1611,0.14,0.02,0.12,0.25,0.12,0.1
620580,1611,0.08,0.02,0.07,0.1,0.08,0.08
620581,1611,0.04,0.02,0.04,0.04,0.04,0.06
620582,1611,0.07,0.02,0.04,0.09,0.06,0.07
620583,1611,0.04,0.02,0.03,0.04,0.03,0.06
620584,1611,0.12,0.02,0.17,0.04,0.12,0.09
620585,1611,0.03,0.02,0.03,0.05,0.03,0.03
620586,1611,0.04,0.02,0.03,0.02,0.04,0.05
620587,1611,0.04,0.02,0.04,0.02,0.04,0.05
620588,1611,0.07,0.02,0.11,0.07,0.07,0.08
620589,1611,0.03,0.02,0.03,0.02,0.02,0.03
620590,1611,0.22,0.02,0.18,0.09,0.24,0.18
620591,1611,0.32,0.05,0.14,0.15,0.23,0.19
620592,1611,0.33,0.02,0.15,0.02,0.1,0.23
620593,1611,0.02,0.02,0.04,0.02,0.04,0.05
620594,1611,0.03,0.02,0.03,0.05,0.03,0.03
620595,1611,0.02,0.02,0.02,0.02,0.02,0.03
620596,1611,0.05,0.02,0.03,0.05,0.05,0.04
620597,1611,0.08,0.02,0.05,0.1,0.07,0.05
620598,1611,0.05,0.02,0.03,0.05,0.02,0.05
620600,1611,0.04,0.02,0.05,0.03,0.05,0.04
620602,1611,0.1,0.02,0.09,0.1,0.16,0.15
620603,1611,0.04,0.02,0.02,0.05,0.04,0.04
620604,1611,0.54,0.03,0.46,1.0,0.36,0.43
620605,1611,1.76,1.0,1.15,2.0,1.55,1.7
620606,1611,0.15,0.02,0.16,0.1,0.11,0.15
620607,1611,0.28,0.02,0.23,0.28,0.28,0.24
620608,1611,0.06,0.02,0.06,0.06,0.05,0.07
620609,1611,0.54,0.05,0.34,0.4,0.51,0.52
620610,1611,2.3,1.75,2.48,2.49,2.73,2.98
620611,1611,0.92,0.95,0.66,0.88,1.16,1.8
620612,1611,7.06,5.0,6.7,5.5,7.18,6.93
620613,1611,0.62,0.48,0.92,0.62,0.91,0.86
620614,1611,4.95,4.0,4.98,5.0,5.27,5.13
620615,1611,0.59,0.02,0.36,0.7,0.59,0.28
620616,1611,,,,,,
620617,1611,0.11,0.02,0.02,0.02,0.09,0.18
620618,1611,0.38,0.1,0.43,0.5,0.5,0.65
620619,1611,0.73,0.02,0.63,0.48,0.67,0.75
620620,1611,5.25,5.0,6.83,7.0,6.62,7.2
620621,1611,,0.02,0.13,0.02,0.13,0.14
620622,1611,0.7,0.6,1.11,0.7,1.1,1.09
620623,1611,0.32,0.02,0.4,0.2,0.3,0.28
620624,1611,6.97,6.0,8.25,5.9,7.94,7.54
620625,1611,0.16,0.02,0.12,0.2,0.18,0.2
620626,1611,0.62,0.5,0.91,0.7,1.0,1.09
620627,1611,0.04,0.02,0.03,0.04,0.06,0.04
620628,1611,0.11,0.02,0.09,0.11,0.1,0.05
620629,1611,0.08,0.02,0.07,0.05,0.06,0.05
620630,1611,,0.02,0.03,0.02,0.02,0.07
620631,1611,0.03,0.02,0.03,0.03,0.03,0.03
620632,1611,0.05,0.02,0.03,0.02,0.04,0.07
620633,1611,0.02,0.02,0.02,0.02,0.02,0.04
620634,1611,0.02,0.02,0.05,0.02,0.05,0.04
620635,1611,0.02,0.02,0.06,0.02,0.04,0.05
620636,1611,0.07,0.02,0.05,0.05,0.05,0.06
620637,1611,0.23,0.02,0.29,0.23,0.29,0.3
620638,1611,0.05,0.02,0.04,0.05,0.06,0.06
620639,1611,0.12,0.02,0.15,0.06,0.12,0.09
620640,1611,0.17,0.02,0.14,0.12,0.14,0.17
620641,1611,0.03,0.02,0.02,0.03,0.03,0.09
620642,1611,0.09,0.02,0.08,0.1,0.08,0.06
620643,1611,0.02,0.02,0.03,0.02,0.06,0.06
620644,1611,1.52,0.99,1.49,1.5,1.52,1.57
620645,1611,6.22,4.5,6.36,10.0,6.33,6.37
620646,1611,4.53,3.5,4.62,3.95,4.68,5.01
620647,1611,8.79,8.0,7.82,8.0,8.79,9.88
620648,1611,1.4,0.5,1.17,0.9,1.06,1.89
620649,1611,275.0,330.0,321.08,275.0,374.14,594.12
620650,1611,2.3,1.25,1.79,1.9,1.79,2.02
620651,1611,2.0,0.82,1.51,1.89,1.91,2.07
620652,1611,5.47,2.3,5.59,2.95,4.64,4.99
620653,1611,4.12,2.2,3.73,4.98,3.79,3.27
620654,1611,5.57,5.66,6.72,5.5,6.71,7.94
620655,1611,0.74,0.2,0.68,0.79,0.8,0.91
620656,1611,1.49,0.5,1.31,1.99,1.57,1.65
620657,1611,1.24,0.9,1.27,1.31,1.04,1.23
620658,1611,0.02,0.02,0.03,0.03,0.03,0.03
620659,1611,0.18,0.09,0.21,0.19,0.19,0.32
620660,1611,0.13,0.02,0.09,0.1,0.09,0.06
620661,1611,0.5,0.1,0.52,0.23,0.46,0.45
620662,1611,0.05,0.02,0.04,0.06,0.05,0.05
620663,1611,0.1,0.08,0.17,0.1,0.3,0.36
620664,1611,0.05,0.02,0.06,0.02,0.06,0.06
620665,1611,0.2,0.15,0.28,0.2,0.35,0.4
620666,1611,0.17,0.02,0.15,0.05,0.23,0.25
620667,1611,1.04,0.67,1.33,1.2,1.23,1.66
620668,1611,0.82,0.02,0.67,0.02,0.9,0.81
620669,1611,2.84,2.63,2.11,2.76,2.81,5.05
620670,1611,0.03,0.02,0.03,0.05,0.03,0.05
620671,1611,2.75,2.0,2.76,2.99,2.5,3.29
620672,1611,0.05,0.02,0.03,0.1,0.03,0.04
620673,1611,1.57,0.45,1.61,1.5,1.71,1.43
620674,1611,0.23,0.02,0.19,0.2,0.18,0.1
620675,1611,0.05,0.02,0.09,0.05,0.05,0.07
620676,1611,0.05,0.02,0.04,0.02,0.04,0.05
620677,1611,0.07,0.02,0.06,0.02,0.04,0.04
620678,1611,0.03,0.02,0.03,0.03,0.02,0.12
620679,1611,0.33,0.02,0.37,1.0,0.3,0.46
620680,1611,0.68,0.04,0.59,1.25,0.78,0.68
620681,1611,3.25,2.25,3.44,3.49,3.12,2.94
620682,1611,0.08,0.02,0.11,0.05,0.09,0.06
620683,1611,0.39,0.1,0.39,0.48,0.34,0.34
620684,1611,8.99,8.0,6.18,8.49,6.98,7.36
620685,1611,0.11,0.02,0.07,0.05,0.07,0.08
620686,1611,6.78,6.49,6.68,6.99,6.77,6.37
620687,1611,0.02,0.02,0.03,0.02,0.02,0.04
620688,1611,0.02,0.02,0.11,0.17,0.13,0.08
620689,1611,0.04,0.02,0.04,0.02,0.04,0.08
620690,1611,0.03,0.02,0.02,0.02,0.02,0.04
620691,1611,0.05,0.02,0.06,0.02,0.05,0.06
620692,1611,0.03,0.02,0.03,0.02,0.03,0.03
620693,1611,0.03,0.02,0.03,0.02,0.04,0.05
620694,1611,0.16,0.02,0.14,0.19,0.17,0.09
620695,1611,0.02,0.02,0.03,0.02,0.03,0.04
620696,1611,0.17,0.02,0.3,0.1,0.22,0.3
620697,1611,0.64,0.14,0.6,0.15,0.63,0.5
620698,1611,6.98,5.99,5.6,6.0,5.92,6.34
620699,1611,0.07,0.02,0.06,0.05,0.06,0.04
620700,1611,0.04,0.02,0.08,0.2,0.08,0.06
620701,1611,0.5,0.02,0.17,0.05,0.3,0.16
620702,1611,3.06,3.0,3.25,3.03,3.31,4.19
620703,1611,0.07,0.02,0.09,0.1,0.08,0.08
620704,1611,0.03,0.02,0.02,0.04,0.03,0.06
620706,1611,0.04,0.02,0.04,0.04,0.03,0.03
620707,1611,0.02,0.02,0.03,0.02,0.04,0.06
620708,1611,0.07,0.02,0.03,0.04,0.03,0.05
620709,1611,0.03,0.02,0.02,0.02,0.03,0.03
620710,1611,0.03,0.02,0.04,0.05,0.05,0.04
620711,1611,0.04,0.02,0.06,0.02,0.03,0.05
620712,1611,0.03,0.02,0.04,0.05,0.03,0.04
620713,1611,0.03,0.02,0.03,0.02,0.03,0.04
620714,1611,0.75,0.02,0.46,1.98,0.6,0.3
620715,1611,2.97,2.0,2.62,2.99,2.72,3.21
620716,1611,0.12,0.02,0.05,0.02,0.08,0.06
620717,1611,0.05,0.02,0.07,0.02,0.07,0.08
620718,1611,0.06,0.02,0.1,0.04,0.06,0.07
620719,1611,4.0,3.99,3.57,4.0,4.68,5.21
620720,1611,0.06,0.02,0.04,0.1,0.04,0.03
620721,1611,0.09,0.02,0.07,0.02,0.05,0.09
620722,1611,0.05,0.02,0.05,0.02,0.04,0.05
620723,1611,0.06,0.02,0.07,0.02,0.07,0.07
620724,1611,0.02,0.02,0.04,0.05,0.02,0.05
620725,1611,0.08,0.02,0.04,0.03,0.04,0.05
620726,1611,0.02,0.02,0.04,0.02,0.05,0.07
620727,1611,0.04,0.02,0.05,0.05,0.03,0.05
620728,1611,0.02,0.02,0.05,0.02,0.05,0.06
620729,1611,0.02,0.02,0.03,0.02,0.06,0.04
620730,1611,0.02,0.02,0.06,0.02,0.07,0.05
620731,1611,0.02,0.02,0.02,0.02,0.03,0.05
620732,1611,0.06,0.02,0.06,0.15,0.07,0.05
620733,1611,0.2,0.02,0.08,0.05,0.05,0.04
620734,1611,0.02,0.02,0.04,0.02,0.04,0.04
620735,1611,0.04,0.02,0.04,0.05,0.05,0.05
620736,1611,0.12,0.02,0.13,0.1,0.11,0.1
620737,1611,0.5,0.29,1.01,0.5,0.76,0.88
620738,1611,0.06,0.02,0.06,0.08,0.07,0.06
620739,1611,0.02,0.02,0.03,0.02,0.02,0.03
620741,1611,0.1,0.02,0.27,1.98,0.28,0.16
620742,1611,1.9,1.15,1.99,1.3,1.86,1.97
620743,1611,0.15,0.02,0.18,0.2,0.1,0.13
620744,1611,8.8,8.49,8.04,9.2,10.13,9.81
620745,1611,0.06,0.02,0.05,0.05,0.06,0.04
620746,1611,0.12,0.02,0.05,0.05,0.06,0.06
620747,1611,0.06,0.02,0.06,0.02,0.04,0.04
620748,1611,0.02,0.02,0.07,0.02,0.03,0.07
620749,1611,0.05,0.02,0.05,0.05,0.06,0.05
620750,1611,0.03,0.02,0.03,0.02,0.03,0.03
620751,1611,0.15,0.02,0.11,0.18,0.14,0.07
620752,1611,0.05,0.02,0.04,0.05,0.03,0.03
620753,1611,0.15,0.02,0.11,0.35,0.08,0.08
620754,1611,0.32,0.02,0.38,0.19,0.24,0.26
620755,1611,3.0,2.3,4.11,3.0,4.53,3.54
620756,1611,0.14,0.02,0.1,0.48,0.12,0.06
620757,1611,0.02,0.02,0.04,0.02,0.03,0.03
620758,1611,0.12,0.02,0.24,0.49,0.18,0.16
620759,1611,2.17,0.82,2.01,2.0,2.02,2.25
620760,1611,0.68,0.02,0.39,0.97,0.63,0.52
620761,1611,6.55,4.85,6.02,6.99,6.0,6.98
620762,1611,0.03,0.02,0.03,0.04,0.03,0.05
620763,1611,0.37,0.02,0.33,0.31,0.38,0.34
620764,1611,8.0,5.75,8.76,7.0,7.86,8.51
620765,1611,0.11,0.02,0.1,0.11,0.11,0.21
620766,1611,0.32,0.02,0.24,0.18,0.24,0.25
620767,1611,5.0,5.0,4.26,5.0,5.15,8.05
620768,1611,0.11,0.02,0.11,0.05,0.09,0.15
620769,1611,0.16,0.02,0.16,0.05,0.16,0.13
620770,1611,0.38,0.02,0.53,0.98,0.54,0.34
620771,1611,0.12,0.02,0.19,0.02,0.25,0.17
620772,1611,0.12,0.02,0.23,0.98,0.21,0.12
620773,1611,0.11,0.02,0.06,0.19,0.09,0.11
620774,1611,0.06,0.02,0.04,0.03,0.05,0.05
620775,1611,0.21,0.02,0.11,0.03,0.13,0.08
620776,1611,0.05,0.02,0.04,0.02,0.04,0.05
620777,1611,0.02,0.02,0.05,0.02,0.06,0.04
620778,1611,0.06,0.02,0.1,0.05,0.06,0.08
620779,1611,0.06,0.02,0.05,0.05,0.04,0.06
620780,1611,0.04,0.02,0.05,0.02,0.03,0.06
620781,1611,0.08,0.02,0.11,0.05,0.06,0.08
620782,1611,0.41,0.02,0.28,0.35,0.29,0.28
620783,1611,0.06,0.02,0.06,0.02,0.07,0.05
620784,1611,0.02,0.02,0.06,0.02,0.08,0.05
620785,1611,0.03,0.02,0.05,0.02,0.04,0.04
620786,1611,0.02,0.02,0.02,0.05,0.03,0.05
620787,1611,,0.02,0.06,0.15,0.1,0.12
620788,1611,0.04,0.02,0.03,0.04,0.06,0.09
620789,1611,0.26,0.02,0.28,0.45,0.26,0.26
620790,1611,0.08,0.02,0.06,0.02,0.07,0.07
620792,1611,0.09,0.02,0.07,0.05,0.08,0.1
620793,1611,1.32,0.49,1.4,2.0,1.34,1.27
620794,1611,5.12,3.0,4.96,4.0,4.75,4.59
620795,1611,3.81,2.98,3.72,4.0,3.85,4.09
620796,1611,20.7,16.99,21.04,20.0,21.34,24.9
620797,1611,0.1,0.09,0.22,0.1,0.16,0.25
620798,1611,0.04,0.02,0.03,0.02,0.04,0.05
620799,1611,0.63,0.02,0.5,0.08,0.58,0.63
620800,1611,0.03,0.02,0.04,0.02,0.03,0.05
620801,1611,0.03,0.02,0.08,0.03,0.05,0.08
620802,1611,0.83,0.02,0.79,1.0,0.78,0.93
620803,1611,0.04,0.02,0.04,0.02,0.03,0.03
620804,1611,0.06,0.02,0.05,0.08,0.06,0.04
620805,1611,0.58,0.02,0.54,0.69,0.75,0.58
620806,1611,5.67,5.0,5.22,7.0,5.57,8.83
620807,1611,0.08,0.02,0.12,0.06,0.08,0.1
620808,1611,0.04,0.02,0.04,0.05,0.04,0.04
620809,1611,0.13,0.02,0.15,0.18,0.12,0.13
620810,1611,0.06,0.02,0.06,0.05,0.05,0.04
620811,1611,0.4,0.02,0.33,0.59,0.32,0.4
620812,1611,7.83,8.0,10.25,8.0,8.4,9.47
620813,1611,0.38,0.02,0.44,0.5,0.38,0.34
620814,1611,0.03,0.02,0.06,0.05,0.04,0.06
620815,1611,0.43,0.19,0.53,0.35,0.43,0.46
620816,1611,10.45,10.0,10.83,9.0,10.55,12.05
620817,1611,0.13,0.02,0.15,0.19,0.12,0.11
620818,1611,0.08,0.02,0.07,0.15,0.06,0.09
620819,1611,3.75,2.49,5.76,4.49,4.93,5.93
620820,1611,0.4,0.02,0.4,0.47,0.38,0.34
620821,1611,4.95,4.5,2.19,4.5,4.69,7.78
620822,1611,0.08,0.02,0.04,0.05,0.06,0.04
620823,1611,0.05,0.02,0.05,0.02,0.08,0.1
620824,1611,0.06,0.02,0.05,0.02,0.06,0.08
620825,1611,0.02,0.02,0.05,0.02,0.05,0.07
620826,1611,0.02,0.02,0.04,0.02,0.03,0.05
620827,1611,0.13,0.02,0.02,0.15,0.11,0.15
620828,1611,0.15,0.02,0.21,0.11,0.16,0.17
620829,1611,3.02,2.3,2.94,3.76,2.98,3.02
620830,1611,0.07,0.02,0.05,0.05,0.07,0.04
620831,1611,0.07,0.02,0.06,0.1,0.07,0.05
620832,1611,0.47,0.08,0.41,0.51,0.56,0.36
620833,1611,2.74,2.7,2.86,3.46,3.31,3.92
620834,1611,0.03,0.02,0.09,0.04,0.09,0.06
620835,1611,0.04,0.02,0.06,0.02,0.05,0.06
620836,1611,1.6,1.0,1.63,2.05,1.44,1.74
620837,1611,0.13,0.02,0.06,0.15,0.06,0.06
620838,1611,0.03,0.02,0.04,0.05,0.05,0.05
620839,1611,0.04,0.02,0.03,0.05,0.03,0.04
620840,1611,0.07,0.02,0.02,0.05,0.07,0.11
620841,1611,0.11,0.02,0.15,0.5,0.19,0.15
620842,1611,0.05,0.02,0.06,0.05,0.04,0.05
620843,1611,0.11,0.02,0.15,0.08,0.11,0.12
620844,1611,0.04,0.02,0.03,0.02,0.04,0.05
620845,1611,0.22,0.02,0.21,0.14,0.22,0.17
620846,1611,1.5,1.0,1.67,1.0,1.6,1.89
620847,1611,0.2,0.04,0.3,0.35,0.29,0.27
620848,1611,0.35,2.0,2.05,3.0,1.83,3.37
620849,1611,0.06,0.02,0.07,0.1,0.06,0.08
620850,1611,0.04,0.02,0.05,0.05,0.04,0.07
620851,1611,0.11,0.02,0.11,0.14,0.12,0.11
620852,1611,1.52,0.9,1.45,2.09,1.46,1.38
620853,1611,0.02,0.02,0.04,0.02,0.09,0.07
620854,1611,0.04,0.02,0.04,0.02,0.05,0.06
620855,1611,0.05,0.02,0.06,0.02,0.05,0.06
620856,1611,0.05,0.02,0.1,0.05,0.08,0.05
620857,1611,0.06,0.02,0.02,0.04,0.05,0.08
620858,1611,0.04,0.02,0.04,0.03,0.03,0.03
620859,1611,0.04,0.02,0.07,0.1,0.12,0.11
620860,1611,0.06,0.02,0.06,0.05,0.05,0.04
620861,1611,0.03,0.02,0.02,0.02,0.06,0.11
620862,1611,0.04,0.02,0.02,0.03,0.08,0.09
620863,1611,0.12,0.02,0.1,0.1,0.12,0.14
620864,1611,2.19,0.45,1.33,0.49,1.54,2.11
620865,1611,15.0,18.0,23.31,15.0,21.94,26.36
620866,1611,0.04,0.02,0.05,0.02,0.05,0.05
620867,1611,0.13,0.02,0.19,0.24,0.13,0.24
620868,1611,0.05,0.02,0.05,0.02,0.05,0.06
620869,1611,0.03,0.02,0.11,0.05,0.05,0.11
620870,1611,0.03,0.02,0.05,0.02,0.03,0.05
620871,1611,0.04,0.02,0.07,0.02,0.1,0.07
620872,1611,0.33,0.04,0.52,0.94,0.67,0.37
620873,1611,4.97,3.9,4.02,4.49,5.09,5.46
620874,1611,0.1,0.02,0.07,0.17,0.1,0.08
620875,1611,0.11,0.02,0.16,0.02,0.15,0.32
620876,1611,4.45,3.5,4.64,4.9,4.78,4.77
620877,1611,0.03,0.02,0.05,0.02,0.04,0.05
620878,1611,0.04,0.02,0.05,0.05,0.1,0.04
620879,1611,0.05,0.02,0.07,0.05,0.06,0.09
620880,1611,3.12,3.49,3.67,4.98,3.35,3.68
620881,1611,0.28,0.02,0.17,0.05,0.28,0.18
620882,1611,0.02,0.02,0.04,0.02,0.05,0.03
620883,1611,0.08,0.02,0.05,0.05,0.06,0.05
620884,1611,0.09,0.02,0.09,0.02,0.09,0.11
620885,1611,0.07,0.02,0.06,0.06,0.07,0.11
620886,1611,0.02,0.02,0.06,0.02,0.04,0.04
620887,1611,0.04,0.02,0.07,0.02,0.05,0.06
620888,1611,0.08,0.02,0.06,0.1,0.06,0.05
620889,1611,0.54,0.02,0.39,0.1,0.33,0.41
620890,1611,0.03,0.02,0.06,0.02,0.08,0.08
620891,1611,0.3,0.02,0.28,0.3,0.26,0.21
620892,1611,2.98,2.5,2.75,2.25,3.23,3.26
620893,1611,0.02,0.02,0.05,0.02,0.05,0.06
620894,1611,0.19,0.02,0.17,0.2,0.2,0.24
620895,1611,0.22,0.02,0.21,0.36,0.3,0.21
620896,1611,0.15,0.02,0.24,0.25,0.15,0.13
620897,1611,0.08,0.02,0.08,0.04,0.07,0.05
620898,1611,0.74,0.02,0.69,0.94,0.72,0.66
620899,1611,1.63,1.0,1.8,1.69,1.31,1.61
620900,1611,1.76,0.05,0.79,1.0,1.02,0.56
620901,1611,0.97,0.75,0.95,1.0,1.17,2.14
620902,1611,0.73,0.02,0.51,0.4,0.66,0.72
620903,1611,1.98,1.0,2.23,3.0,4.17,3.25
620904,1611,0.2,0.02,0.24,0.25,0.18,0.18
620905,1611,0.9,0.2,0.87,0.98,1.01,1.31
620906,1611,0.13,0.02,0.12,0.09,0.11,0.09
620907,1611,0.74,0.25,0.74,0.5,0.86,0.87
620908,1611,0.1,0.02,0.14,0.02,0.13,0.17
620909,1611,1.01,0.02,0.89,1.25,0.9,0.88
620910,1611,4.49,2.25,3.57,2.5,3.81,4.41
620911,1611,0.08,0.02,0.07,0.05,0.08,0.07
620912,1611,0.03,0.02,0.05,0.02,0.14,0.06
620913,1611,0.1,0.02,0.04,0.1,0.1,0.07
620914,1611,,0.02,0.06,0.05,0.04,0.07
620915,1611,0.04,0.02,0.02,0.02,0.03,0.05
620916,1611,0.02,0.02,0.04,0.02,0.03,0.04
620917,1611,0.07,0.02,0.06,0.02,0.07,0.05
620918,1611,0.03,0.02,0.04,0.05,0.03,0.05
620919,1611,0.04,0.02,0.09,0.05,0.08,0.05
620920,1611,0.04,0.02,0.03,0.02,0.03,0.03
620921,1611,0.13,0.02,0.11,0.09,0.09,0.07
620922,1611,0.03,0.02,0.04,0.02,0.03,0.03
620923,1611,0.12,0.02,0.14,0.04,0.11,0.1
620924,1611,0.32,0.02,0.47,0.25,0.51,0.43
620925,1611,0.08,0.02,0.07,0.19,0.05,0.07
620926,1611,1.46,0.49,1.77,1.9,1.55,1.39
620927,1611,0.02,0.02,0.02,0.02,0.04,0.05
620928,1611,0.56,0.02,0.62,1.99,0.61,0.55
620929,1611,0.13,0.02,0.18,0.02,0.21,0.14
620930,1611,5.02,4.0,6.87,16.89,6.1,5.16
620931,1611,11.0,13.0,13.41,11.0,13.52,14.64
620932,1611,1.41,0.79,1.73,1.35,1.26,1.57
620933,1611,4.99,4.5,4.63,4.99,5.15,6.56
620934,1611,0.31,0.1,0.26,0.25,0.31,0.27
620935,1611,0.7,0.15,0.4,0.44,0.73,0.5
620936,1611,0.5,0.05,0.52,0.99,0.58,0.53
620937,1611,0.21,0.02,0.25,0.37,0.2,0.22
620938,1611,0.29,0.09,0.14,0.25,0.32,0.32
